date_id,employee_id,team_id,manager_id,process_id,country_id,shift_id,leave_id,login_hours,productive_hours,idle_hours,overtime_hours,cases_completed,cases_reopened,average_handle_time,quality_score,csat_score,adherence_percent,attendance_status,escalation_count
20250721,E0003,T004,M006,P003,C002,S004,,10.25,8.24,2.01,1.25,54,2,5.83,90.69,4.79,98.55,Present,0
20250315,E0098,T001,M005,P003,C004,S003,,7.68,6.75,0.93,0,101,1,10.93,90.14,4.89,94.43,Present,3
20250808,E0382,T005,M005,P001,C004,S002,,8.18,7.21,0.97,0,102,4,4.29,85.08,4.59,92.48,Present,0
20251009,E0324,T002,M004,P005,C003,S002,,9.69,7.19,2.5,0.69,62,3,6.93,95.5,3.69,98.45,Present,2
20250629,E0020,T004,M004,P002,C005,S002,,7.95,6.36,1.59,0,81,4,9.31,92.4,4.3,96.6,Present,1
20250706,E0146,T003,M002,P001,C003,S001,,9.08,6.9,2.18,0.08,84,2,11.85,95.64,4.53,89.02,Present,0
20250901,E0465,T003,M004,P002,C002,S001,,9.85,8.85,1,0.85,35,1,5.19,95.38,4.24,96.99,Present,2
20250219,E0491,T001,M006,P004,C004,S001,,8.84,7.16,1.68,0,86,3,7.57,99.8,4.94,87.06,Present,2
20251216,E0412,T005,M002,P004,C004,S002,,7.92,7.1,0.82,0,44,3,4.13,99.1,4.93,86.77,Present,3
20251117,E0395,T002,M006,P003,C003,S004,,8.14,6.51,1.63,0,71,4,6.23,93.23,4.16,92.93,Present,0
20250517,E0376,T004,M006,P004,C004,S001,,9.93,7.02,2.91,0.93,89,3,11.49,88.31,3.75,97.82,Present,1
20251206,E0354,T005,M004,P003,C002,S004,,8.17,5.84,2.33,0,100,4,9.2,98.19,3.5,85.96,Present,0
20250610,E0329,T003,M006,P005,C001,S004,,10.15,7.78,2.37,1.15,39,2,5.94,94.23,3.95,95.4,Present,2
20250310,E0324,T001,M004,P001,C001,S004,,8.27,6.11,2.16,0,70,0,9.75,92.91,4.53,87.82,WFH,0
20250204,E0208,T002,M001,P005,C004,S002,,9.56,6.9,2.66,0.56,53,5,5.13,92.03,4.97,91.74,Present,0
20251122,E0172,T004,M003,P001,C001,S004,,10.11,7.58,2.53,1.11,108,0,10.61,98.92,3.72,86.58,Present,2
20250601,E0109,T003,M006,P002,C002,S002,,8.24,6.48,1.76,0,79,3,7.13,91.02,4.62,88.17,Present,0
20250918,E0369,T005,M001,P002,C004,S002,,9.3,7.91,1.39,0.3,84,2,5.87,89.62,4.05,91.7,WFH,2
20251219,E0395,T005,M001,P003,C005,S001,,8.76,6.89,1.87,0,69,4,5.61,89.54,4.6,85.42,WFH,0
20250120,E0297,T006,M004,P001,C005,S003,,8.19,6.86,1.33,0,39,1,10.6,96.15,4.71,90.15,Present,2
20251106,E0160,T006,M001,P004,C002,S004,,9,7.02,1.98,0,103,2,5.69,89.13,4.68,89.1,Present,0
20250629,E0313,T004,M006,P002,C004,S004,,9.26,7.34,1.92,0.26,77,5,11.33,88.11,4.53,96.24,WFH,1
20250512,E0117,T003,M003,P004,C002,S004,,8.2,6.64,1.56,0,74,2,11.11,96.01,4.93,98.95,Present,2
20250922,E0263,T005,M003,P005,C005,S003,,10.06,8.03,2.03,1.06,64,4,8.15,95.83,4.06,85.02,Present,3
20250418,E0056,T003,M005,P002,C002,S004,L006,0,0,0,0,0,0,0,0,0,0,Leave,0
20250711,E0357,T005,M006,P003,C004,S001,,10.3,8.61,1.69,1.3,94,2,7.79,87.18,3.69,89.42,Present,3
20250113,E0319,T001,M006,P002,C004,S001,,8.23,5.88,2.35,0,106,1,10.39,97.21,4.48,86.52,Present,0
20251211,E0254,T002,M003,P005,C004,S002,,7.58,6.06,1.52,0,83,3,4.35,94.38,4.65,88.51,Present,0
20251016,E0287,T006,M006,P002,C001,S001,,9.09,7.4,1.69,0.09,105,2,6.01,93.55,4.85,96.5,Present,1
20250307,E0109,T005,M004,P002,C004,S002,,8.99,7.02,1.97,0,47,5,11.75,88.1,3.97,93.1,Present,3
20251102,E0343,T003,M006,P001,C002,S004,,9.29,7.79,1.5,0.29,67,4,4.77,95.74,4.26,94.76,Present,0
20250418,E0170,T006,M001,P004,C002,S003,,7.87,6.52,1.35,0,79,2,9.58,99.94,3.93,91.84,Present,2
20250327,E0446,T005,M003,P005,C003,S002,L001,0,0,0,0,0,0,0,0,0,0,Leave,0
20251013,E0432,T004,M001,P005,C001,S003,,9.5,8.28,1.22,0.5,43,0,4.71,99.77,4.89,97.62,Present,2
20251027,E0184,T001,M003,P002,C002,S002,,7.51,5.31,2.2,0,74,5,6.75,93.55,3.61,91.9,Present,0
20250314,E0183,T006,M005,P002,C002,S004,,8.48,6.53,1.95,0,98,0,5.15,99.38,4.15,91.76,Present,2
20250712,E0440,T006,M004,P005,C003,S003,,9.32,7.2,2.12,0.32,84,5,8.48,85.95,4.75,96.53,Present,0
20250415,E0465,T001,M005,P001,C005,S003,,9.85,7.25,2.6,0.85,94,0,4.39,92.62,4.75,94.14,Present,2
20250811,E0200,T004,M002,P003,C001,S002,,9.83,8.42,1.41,0.83,104,0,8.3,89.94,4.86,99.53,Present,2
20250924,E0186,T005,M003,P005,C002,S003,,8.48,6.89,1.59,0,57,5,9.6,91.51,4.65,99.43,Present,3
20250512,E0085,T006,M006,P002,C002,S001,,8.86,7.91,0.95,0,101,0,9.45,86.07,4.17,98.71,Present,1
20250508,E0103,T004,M005,P005,C002,S002,,8.15,5.92,2.23,0,79,1,4.39,96.23,3.51,89.45,Present,1
20251224,E0333,T005,M006,P004,C003,S003,,8.64,7.72,0.92,0,59,5,10.29,98.46,5,92.72,Present,3
20251207,E0280,T004,M005,P001,C002,S001,,9.98,8.88,1.1,0.98,62,2,7.45,94.17,4.9,97.37,WFH,1
20251229,E0372,T002,M002,P003,C001,S003,,8.41,7.47,0.94,0,62,3,7.07,87.65,3.55,95.08,Present,0
20250830,E0169,T006,M006,P002,C001,S001,,9.6,7.97,1.63,0.6,97,0,8.64,91.97,3.87,95.71,Present,1
20250720,E0342,T002,M006,P004,C002,S004,,9.54,7.96,1.58,0.54,64,4,7.06,90.18,4.25,96.59,Present,2
20250319,E0325,T002,M002,P002,C004,S002,,9.86,7.26,2.6,0.86,90,4,11.23,88.51,4.72,90.23,Present,2
20251031,E0384,T005,M004,P002,C003,S001,,9.1,7.22,1.88,0.1,77,1,9.32,85.51,4.51,91.84,Present,1
20251102,E0425,T001,M002,P003,C001,S004,,9.38,7.82,1.56,0.38,91,3,7.52,93.7,4.47,85.3,Present,3
20250701,E0041,T002,M003,P003,C004,S002,,9.9,8.22,1.68,0.9,107,0,7.69,90.96,3.64,95.94,Present,2
20251007,E0222,T005,M006,P002,C005,S004,,7.76,5.53,2.23,0,110,1,9.72,95.17,4.27,91.53,Present,2
20250426,E0164,T001,M002,P005,C003,S004,,9.82,7.72,2.1,0.82,96,2,4.44,91.43,3.99,87.5,Present,1
20250605,E0178,T003,M005,P003,C004,S004,,9.62,7.09,2.53,0.62,66,5,5.25,98.2,4.82,89.06,WFH,0
20250526,E0146,T006,M002,P005,C004,S002,,8.47,6.33,2.14,0,48,2,11.02,88.65,4.03,92.48,Present,0
20251114,E0169,T005,M005,P005,C002,S004,,9.8,7.31,2.49,0.8,55,2,9.46,91.45,3.97,85.66,Present,2
20250519,E0177,T003,M004,P004,C002,S004,,10.08,7.35,2.73,1.08,107,2,6.91,92.6,4.45,94.89,Present,2
20250824,E0035,T005,M003,P005,C004,S003,,9.01,7.12,1.89,0.01,46,1,10.17,88.76,3.57,99.45,Present,0
20250512,E0224,T002,M005,P005,C002,S003,,8.95,6.32,2.63,0,65,0,11.48,85.57,3.57,93.64,Present,2
20250718,E0369,T002,M004,P001,C003,S004,,9.63,6.81,2.82,0.63,78,3,9.01,90.87,3.76,98.71,WFH,2
20251126,E0384,T004,M006,P003,C005,S001,,8.09,6.84,1.25,0,79,4,6.58,91.63,3.75,95.3,Present,2
20250511,E0037,T003,M006,P005,C004,S003,,9.11,6.54,2.57,0.11,48,2,5.26,96.12,4.28,90.72,Present,1
20251231,E0200,T003,M005,P002,C004,S001,,9.55,7.09,2.46,0.55,35,5,5.94,96.98,4,92.06,Present,2
20250809,E0193,T004,M003,P003,C001,S003,,9.24,7.37,1.87,0.24,86,0,6.76,98.56,4.73,97.33,WFH,2
20250421,E0428,T004,M005,P001,C004,S001,,8.57,6.07,2.5,0,40,1,7.11,97.71,4.42,99.61,Present,2
20250302,E0353,T004,M004,P004,C001,S003,,9.03,6.89,2.14,0.03,93,1,8.18,95.12,4.88,96.79,Present,2
20250411,E0157,T002,M004,P005,C002,S002,,7.56,5.55,2.01,0,53,1,6.92,98,3.79,91.86,Present,0
20250921,E0083,T006,M005,P005,C002,S001,,9,6.92,2.08,0,44,5,5.22,85.84,4.14,90.51,Present,1
20251009,E0210,T002,M006,P005,C004,S002,,8.29,6.97,1.32,0,44,0,4.89,88.48,4.32,97.57,Present,2
20250918,E0102,T005,M001,P001,C004,S001,,10.38,7.31,3.07,1.38,90,0,5.57,90.59,4.07,97.5,Present,3
20251031,E0033,T002,M004,P001,C002,S002,,9.65,7.39,2.26,0.65,57,0,7.01,86.86,3.69,93.42,Present,0
20250329,E0231,T002,M001,P002,C004,S003,,9.94,7.77,2.17,0.94,79,5,7.51,88.78,4.77,97.38,Present,0
20250415,E0177,T003,M002,P004,C002,S002,,9.5,7.13,2.37,0.5,46,4,4.89,86.7,4.91,86.51,Present,1
20251011,E0351,T001,M004,P002,C002,S002,,10.07,8.04,2.03,1.07,103,4,10.58,93.72,3.66,95.87,Present,0
20250112,E0464,T004,M001,P002,C001,S002,,9.58,7.45,2.13,0.58,108,5,4.71,90.63,4.62,94.9,Present,1
20250516,E0251,T003,M006,P002,C004,S003,,7.73,6.33,1.4,0,46,2,6.76,92.52,4.88,94.59,Present,3
20250310,E0318,T004,M002,P002,C004,S004,,8.7,6.92,1.78,0,79,2,4.75,95.48,4.5,85.02,Present,1
20250809,E0036,T001,M003,P005,C005,S004,,9.38,6.62,2.76,0.38,109,1,9.74,94.08,3.98,92.64,Present,2
20251105,E0456,T005,M006,P004,C001,S001,,9.72,7.92,1.8,0.72,78,4,8.84,97.78,4.06,96.32,Present,0
20251222,E0463,T001,M001,P005,C003,S002,,8.72,6.84,1.88,0,71,1,5.01,98.17,4.76,87.98,Present,3
20250517,E0447,T005,M002,P002,C004,S001,,9.58,8.53,1.05,0.58,99,1,8.8,99.3,4.28,97.29,Present,0
20250512,E0013,T004,M004,P001,C004,S004,,8.02,6.46,1.56,0,45,1,11,94.52,3.78,88.74,Present,0
20250916,E0038,T003,M005,P002,C002,S001,,8.18,7.19,0.99,0,92,3,7.21,85.55,4.95,96.37,Present,0
20251009,E0070,T003,M003,P005,C004,S004,,10.03,8.46,1.57,1.03,95,3,7.47,99.71,4.37,93.03,Present,2
20251011,E0086,T004,M004,P001,C004,S001,,7.59,6.28,1.31,0,96,4,4.42,86.74,4.04,89.33,Present,0
20250802,E0145,T004,M005,P005,C001,S001,,9.06,6.62,2.44,0.06,70,4,8.06,85.17,4.34,95.4,Present,2
20250207,E0376,T001,M002,P003,C005,S001,,8.99,7.34,1.65,0,73,3,5.9,96.7,4.71,90.63,Present,0
20250319,E0334,T004,M005,P002,C005,S004,,7.65,5.64,2.01,0,94,4,5.76,90.1,4.36,90.64,Present,0
20250913,E0454,T002,M005,P002,C005,S004,,8.36,6.88,1.48,0,37,1,9.83,95.28,3.98,93.82,Present,3
20250810,E0014,T004,M002,P002,C002,S004,,8.86,6.29,2.57,0,49,4,6.36,99.95,4.45,85.63,Present,3
20250618,E0053,T001,M005,P004,C003,S003,,10.41,7.37,3.04,1.41,102,1,6.23,96.5,4.56,93.4,Present,2
20250227,E0005,T002,M005,P003,C003,S004,,9.59,8.11,1.48,0.59,53,3,6.55,99.79,3.68,94.83,Present,1
20250915,E0336,T003,M001,P003,C004,S001,,9.76,7.79,1.97,0.76,43,2,4.34,92.19,4.74,88.14,Present,1
20250929,E0290,T005,M005,P001,C004,S001,,9.78,8.8,0.98,0.78,63,3,7.92,89.95,4.27,87.77,WFH,1
20251022,E0040,T003,M001,P005,C004,S004,,7.95,5.71,2.24,0,95,3,7.18,88.09,4.59,95.3,Present,1
20251119,E0172,T003,M001,P002,C002,S003,,10.28,9.22,1.06,1.28,55,4,4.98,97.73,4.14,94.15,Present,0
20250711,E0380,T001,M004,P005,C002,S001,,8.21,6.32,1.89,0,66,4,4.28,92.38,3.92,95.22,Present,1
20250305,E0161,T005,M005,P003,C004,S004,,7.5,6.54,0.96,0,110,3,7,85.35,4.67,99.01,Present,3
20250419,E0022,T004,M003,P004,C004,S002,,9.63,8.48,1.15,0.63,45,0,6.06,99.37,3.86,92.99,Present,0
20251113,E0242,T001,M005,P002,C005,S003,,7.9,5.96,1.94,0,100,0,6.43,89.74,4.15,98.01,Present,0
20250325,E0346,T003,M003,P005,C001,S003,,9.41,6.69,2.72,0.41,91,1,5.81,92.81,4.9,93.48,Present,0
20250927,E0089,T005,M002,P001,C005,S001,,8.64,6.68,1.96,0,71,3,9.02,88.55,4.23,90.19,Present,3
20250522,E0448,T001,M001,P003,C001,S002,,8.5,6.8,1.7,0,50,2,5.53,92.79,3.74,93.62,Present,3
20250917,E0100,T004,M002,P004,C003,S001,L008,0,0,0,0,0,0,0,0,0,0,Leave,0
20250814,E0031,T004,M002,P001,C005,S003,,7.54,6.48,1.06,0,63,3,6.28,88.85,3.51,97.68,Present,3
20250218,E0063,T005,M002,P002,C004,S002,,8.46,6.52,1.94,0,102,3,5.33,90.34,3.54,86.18,Present,0
20250328,E0338,T001,M004,P004,C001,S002,,8.53,7.22,1.31,0,73,5,6.57,93.74,4.43,96.5,Present,2
20250801,E0363,T005,M004,P004,C003,S001,,9.74,7.12,2.62,0.74,55,3,11.39,99.29,4.03,96.13,Present,1
20250903,E0479,T005,M004,P001,C004,S001,,8.8,7.44,1.36,0,87,5,7.76,91.98,4.87,94.08,Present,2
20250311,E0225,T005,M001,P003,C001,S003,,8.74,6.63,2.11,0,76,1,7.07,88.26,4.74,93.63,Present,1
20250916,E0354,T001,M006,P005,C002,S004,,9.44,8.26,1.18,0.44,84,5,4.89,98.04,4.27,89.04,Present,2
20250501,E0115,T003,M001,P001,C001,S003,,9.69,7.02,2.67,0.69,50,5,10.92,89.33,3.98,96.4,Present,0
20250530,E0222,T005,M001,P001,C002,S003,,8.84,6.39,2.45,0,84,3,11.7,89.32,4.18,85.85,Present,1
20250729,E0294,T005,M002,P005,C003,S004,,8.22,7,1.22,0,40,1,9.04,91.51,4.36,97.73,Present,1
20250731,E0439,T002,M004,P001,C002,S004,,8.36,6.28,2.08,0,58,3,4.66,90.82,4.39,87.04,Present,2
20250422,E0140,T002,M001,P002,C004,S001,,9.32,7.39,1.93,0.32,42,5,7.03,91.93,3.79,93.84,WFH,1
20250727,E0145,T003,M005,P001,C004,S002,,9.18,6.55,2.63,0.18,85,0,11.33,91.76,4.88,86.8,Present,1
20250704,E0261,T006,M002,P002,C004,S003,,8.36,6.79,1.57,0,90,0,4.15,99.91,3.99,86.09,Present,0
20250404,E0145,T006,M004,P002,C002,S001,L001,0,0,0,0,0,0,0,0,0,0,Leave,0
20250314,E0208,T001,M004,P004,C001,S001,L007,0,0,0,0,0,0,0,0,0,0,Leave,0
20250326,E0224,T005,M004,P001,C005,S001,,8.89,6.98,1.91,0,59,5,10.78,90.37,3.63,99.71,Present,0
20250527,E0494,T005,M002,P001,C003,S002,,9.32,7.66,1.66,0.32,40,2,5.28,95.55,4.72,91.34,WFH,1
20250428,E0348,T006,M001,P003,C004,S002,,9.19,8.11,1.08,0.19,61,4,4.74,88.64,4.95,87.62,Present,0
20251022,E0378,T005,M005,P003,C004,S003,,7.81,6.58,1.23,0,88,5,7.71,90.32,4.74,88.28,Present,2
20251222,E0199,T003,M004,P001,C002,S003,,9.28,7.67,1.61,0.28,40,0,7.43,88.87,3.91,87.58,Present,2
20250913,E0356,T002,M003,P002,C003,S003,,7.92,6.29,1.63,0,62,0,5.6,91.14,3.63,85.66,Present,0
20250726,E0272,T001,M005,P004,C002,S003,,8.64,7.23,1.41,0,93,4,5.76,87.59,4.61,99.61,Present,1
20251110,E0467,T005,M002,P003,C002,S004,,9.96,8.91,1.05,0.96,41,1,6.55,99.22,4.94,98.18,Present,3
20250401,E0406,T002,M004,P002,C002,S002,,8.56,7.55,1.01,0,57,0,4.12,86.85,4.66,97.89,Present,3
20250923,E0362,T001,M005,P001,C004,S003,,10.28,7.66,2.62,1.28,94,3,6.97,85.8,3.68,97.74,Present,2
20250608,E0317,T005,M005,P002,C002,S002,,9.49,7.52,1.97,0.49,87,4,5.16,91.83,3.65,98.01,Present,2
20250206,E0087,T004,M006,P001,C002,S002,,9.33,6.56,2.77,0.33,36,3,11.01,99.13,4.15,92.23,WFH,1
20251031,E0456,T006,M002,P002,C003,S003,,7.56,6.2,1.36,0,74,1,11,87.22,4.37,85.85,Present,3
20251223,E0421,T003,M006,P002,C002,S003,,8.99,6.52,2.47,0,90,3,7.04,94.8,3.65,87.83,WFH,3
20250328,E0319,T003,M002,P002,C004,S001,,10.27,9.02,1.25,1.27,80,3,9.57,98.22,5,96.87,Present,3
20250925,E0178,T002,M005,P001,C005,S004,,9.39,6.78,2.61,0.39,55,1,11.74,86.82,3.58,86.15,Present,3
20250324,E0479,T006,M001,P004,C003,S002,,9.5,8.19,1.31,0.5,50,0,8.97,85.17,4.97,96.86,Present,2
20250318,E0048,T005,M002,P002,C005,S003,,8.92,6.76,2.16,0,39,5,6.02,95.39,4.87,93.93,Present,0
20250228,E0105,T006,M004,P002,C004,S001,,9.4,7.82,1.58,0.4,64,2,5.03,90.42,3.86,95.67,Present,0
20251005,E0300,T006,M001,P005,C001,S004,,9.36,7.69,1.67,0.36,83,0,6.05,85.78,4.09,85.12,Present,0
20250930,E0257,T002,M005,P004,C002,S003,,8.56,7.24,1.32,0,71,1,5.75,95,4.86,87.44,Present,1
20250829,E0242,T006,M002,P001,C002,S004,,9.13,6.72,2.41,0.13,96,4,4.82,91.73,4.89,92.18,Present,0
20251109,E0389,T003,M003,P002,C002,S003,,10.05,7.4,2.65,1.05,100,1,10.22,97.1,4.31,96.19,Present,2
20250824,E0419,T005,M005,P001,C002,S001,,10.16,7.43,2.73,1.16,51,2,8.15,97.11,4.1,91.99,Present,2
20251102,E0357,T003,M005,P005,C001,S003,,8.47,6.45,2.02,0,68,1,9.58,86.7,4.3,95.82,Present,3
20250528,E0473,T004,M006,P001,C002,S003,,8.43,5.93,2.5,0,36,1,6.02,98.34,4.75,88.93,Present,0
20250911,E0097,T003,M001,P002,C001,S002,L008,0,0,0,0,0,0,0,0,0,0,Leave,0
20250411,E0382,T005,M006,P004,C001,S001,,9.6,7.07,2.53,0.6,55,5,11.31,99.19,3.53,95.9,Present,1
20250912,E0044,T004,M003,P003,C005,S001,,7.66,5.61,2.05,0,41,2,5.86,93.12,4.76,85.1,Present,2
20250806,E0111,T001,M005,P001,C005,S003,,9.5,7.24,2.26,0.5,79,2,5.42,86.35,4.52,86.93,WFH,2
20250117,E0327,T003,M003,P004,C002,S003,,10.41,7.4,3.01,1.41,53,5,11.29,86.5,3.94,92.92,Present,2
20250819,E0363,T006,M003,P002,C005,S003,,9.22,7.46,1.76,0.22,65,0,6.75,88.17,3.87,93.63,Present,2
20250403,E0301,T004,M001,P003,C002,S002,,9.48,6.81,2.67,0.48,89,1,8.58,95.9,3.54,91.22,Present,2
20250417,E0022,T002,M005,P003,C005,S002,,9.92,7.39,2.53,0.92,88,3,5.73,92.79,4.2,95.37,Present,0
20250402,E0336,T005,M006,P004,C005,S003,,8.29,5.94,2.35,0,81,5,5.6,96.76,4.81,97.31,Present,2
20250808,E0141,T005,M004,P004,C005,S001,,9.57,8.28,1.29,0.57,42,1,6.04,88.16,4.48,88.81,WFH,3
20250926,E0380,T006,M006,P001,C005,S002,,8.04,6.39,1.65,0,47,5,4.37,99.24,4.19,90.75,Present,3
20250212,E0210,T004,M006,P004,C002,S002,,8.63,7.04,1.59,0,58,0,8.36,91.28,3.89,90.14,Present,1
20250826,E0422,T001,M004,P005,C005,S004,,9.91,8.75,1.16,0.91,110,1,9.68,94.26,3.83,88.46,Present,1
20251205,E0040,T001,M005,P003,C005,S003,,8.63,7.13,1.5,0,83,4,5.55,90.54,3.64,98.89,Present,2
20250124,E0076,T001,M005,P004,C004,S001,,9.42,8.1,1.32,0.42,45,5,7.05,85.31,4.62,87.54,Present,0
20250615,E0486,T004,M002,P005,C004,S001,,9.94,7.17,2.77,0.94,39,1,6.78,92.1,4.17,98.38,Present,0
20250628,E0335,T001,M005,P005,C003,S002,,8.36,6.87,1.49,0,101,2,4.55,92.38,3.82,86.52,Present,1
20250708,E0173,T001,M005,P004,C002,S004,,8.78,6.23,2.55,0,46,5,6.39,92.75,4.99,85.27,Present,2
20251026,E0274,T006,M004,P003,C003,S002,,9.86,7.46,2.4,0.86,49,1,9.76,90.09,4.89,99.5,Present,0
20250404,E0102,T002,M001,P002,C002,S002,,10.46,7.95,2.51,1.46,100,5,9.97,92.4,4.01,93.65,Present,2
20250521,E0011,T004,M005,P003,C005,S003,,9.08,7.75,1.33,0.08,59,1,7.51,92.27,3.71,93.7,Present,0
20251127,E0182,T006,M002,P001,C001,S004,,10.3,9.23,1.07,1.3,74,1,7.12,98.01,4.54,88.86,Present,0
20250409,E0464,T004,M005,P002,C002,S002,,7.64,6.01,1.63,0,43,4,11.42,86.63,3.95,88.84,Present,1
20250520,E0022,T001,M006,P004,C005,S003,,7.61,5.39,2.22,0,95,0,11.47,96.33,4.73,99.02,Present,2
20250224,E0091,T002,M003,P001,C004,S001,,8.66,7.05,1.61,0,70,4,5.2,95.59,4.66,96.69,Present,3
20250904,E0028,T003,M005,P005,C002,S004,,7.66,6.46,1.2,0,49,4,7.02,91.31,4.96,90.77,Present,3
20251017,E0140,T002,M002,P003,C004,S001,,7.88,6.43,1.45,0,96,3,8.25,98.97,3.57,99.25,Present,1
20250606,E0195,T005,M004,P001,C004,S002,,8.58,6.46,2.12,0,57,1,7.55,90.54,3.64,87.12,Present,3
20251030,E0325,T005,M002,P002,C004,S003,,8.99,6.55,2.44,0,61,4,6.81,97.69,4.01,90.86,Present,3
20250903,E0444,T003,M002,P005,C003,S002,,8.88,6.5,2.38,0,52,4,4.1,92.35,3.6,92.37,Present,0
20250611,E0410,T004,M006,P004,C003,S002,,8.45,7.01,1.44,0,69,2,8.2,89.65,4.06,87.98,Present,2
20250123,E0320,T004,M003,P002,C003,S004,,10.28,8.95,1.33,1.28,74,1,9.05,85.53,3.94,88.53,Present,1
20250116,E0246,T005,M002,P001,C001,S002,,8.01,7.08,0.93,0,94,4,8.03,95.4,4.18,86.28,Present,1
20250929,E0237,T003,M001,P003,C002,S004,,9.86,8.71,1.15,0.86,51,3,9.59,92.25,4.13,95.77,Present,2
20251012,E0486,T005,M004,P001,C004,S003,,8.18,7.26,0.92,0,74,0,9.61,96.74,4.79,98.57,WFH,2
20250815,E0134,T006,M004,P004,C005,S003,,10.32,8.44,1.88,1.32,107,4,6.01,96.22,3.72,91.93,Present,1
20251016,E0359,T003,M006,P005,C003,S003,,8.57,6.75,1.82,0,77,3,10.64,96.17,3.57,86.86,Present,0
20250822,E0320,T004,M003,P004,C002,S001,,10.42,7.79,2.63,1.42,77,0,11.46,87.53,3.63,87.06,Present,1
20251016,E0174,T006,M001,P002,C002,S004,,8.4,6.86,1.54,0,77,4,4.6,98.05,4.47,92.55,Present,3
20250612,E0393,T003,M001,P001,C004,S002,,8.58,6.25,2.33,0,75,0,7.94,94.69,4.35,97.13,Present,3
20250916,E0082,T004,M006,P001,C002,S001,,8.14,7.28,0.86,0,108,5,9.29,94,3.95,94.68,Present,1
20250722,E0103,T003,M006,P004,C005,S002,,7.68,5.78,1.9,0,66,5,7.97,91.04,4.73,95.52,WFH,3
20250314,E0451,T006,M001,P005,C004,S001,,10.41,7.77,2.64,1.41,47,1,7.98,89.51,4.4,87.99,WFH,2
20250430,E0340,T001,M001,P002,C002,S002,,10.35,8.42,1.93,1.35,35,1,5.8,93.72,4.41,88.18,Present,3
20250108,E0064,T004,M004,P002,C002,S004,,10.47,8.83,1.64,1.47,55,5,7.88,89.02,4.24,90.05,Present,3
20251127,E0453,T001,M004,P004,C005,S001,,8.56,6.51,2.05,0,43,4,6.26,91.53,4.98,87.67,Present,1
20250409,E0321,T002,M006,P004,C002,S003,,7.93,7.09,0.84,0,86,5,8.71,95.8,4.88,88.84,Present,3
20251226,E0101,T002,M002,P003,C001,S004,,8.05,6.37,1.68,0,102,3,6.14,92.44,4.36,89.46,Present,2
20250604,E0357,T004,M005,P005,C002,S001,,9.47,7.95,1.52,0.47,44,1,4.38,85.86,3.95,87.53,Present,1
20251206,E0161,T003,M001,P005,C005,S003,,8.42,6.54,1.88,0,79,4,11.31,98.66,3.9,89.47,Present,1
20250326,E0090,T005,M004,P003,C001,S004,,8.38,6.21,2.17,0,84,5,9.14,85.22,4.31,86.15,Present,2
20250428,E0453,T001,M003,P003,C005,S003,,8.93,6.94,1.99,0,100,2,7.01,86.18,3.77,93.26,Present,2
20251127,E0021,T003,M002,P004,C001,S004,,8.83,6.28,2.55,0,92,2,7.66,88.82,4.08,90.49,Present,1
20250915,E0235,T003,M004,P002,C005,S001,,9.4,7.59,1.81,0.4,100,0,8.66,94.19,3.72,87.7,Present,2
20250412,E0459,T005,M004,P005,C005,S004,,9,7.42,1.58,0,44,3,11.84,86.9,3.71,97.66,Present,0
20250810,E0473,T003,M005,P004,C002,S004,,7.56,5.94,1.62,0,35,0,10.89,99.91,3.75,88.07,Present,1
20250511,E0475,T006,M004,P003,C003,S003,,9.33,7.3,2.03,0.33,81,4,5.03,97.14,4.54,87.46,Present,3
20250622,E0071,T006,M001,P004,C003,S001,,9.76,7.79,1.97,0.76,40,1,10.13,90.91,3.94,88.54,Present,1
20250311,E0491,T003,M003,P003,C002,S003,,10,7.06,2.94,1,94,2,8.94,85.8,3.53,93.82,Present,2
20250215,E0453,T005,M005,P001,C003,S001,,9.25,8.13,1.12,0.25,65,5,4.96,91.95,4.56,97.54,Present,1
20251223,E0232,T005,M003,P001,C001,S003,,7.63,6.49,1.14,0,58,3,5.77,87.15,4.51,94.92,Present,0
20250924,E0414,T004,M001,P001,C005,S003,,7.51,5.98,1.53,0,66,4,11.29,91.52,3.76,99.37,Present,3
20250922,E0478,T004,M006,P003,C004,S003,,8.56,6.45,2.11,0,52,3,6.45,87.97,4.71,87.87,Present,0
20250514,E0087,T004,M001,P001,C003,S001,,9.01,6.51,2.5,0.01,100,0,7.42,93.21,4.29,89.37,Present,3
20250318,E0226,T004,M003,P004,C004,S004,,9.01,7.5,1.51,0.01,45,2,5.05,95.9,4.62,87.37,Present,2
20250602,E0281,T001,M003,P003,C004,S004,,7.69,6.62,1.07,0,39,3,11.95,94.93,4.94,89.2,Present,0
20251002,E0038,T002,M005,P001,C004,S004,,8.37,6.52,1.85,0,59,2,11.05,85.97,4.94,89.18,Present,0
20250312,E0430,T001,M001,P004,C003,S001,,9.3,7.61,1.69,0.3,57,2,11.82,88.97,3.76,94.27,Present,0
20250514,E0364,T004,M001,P004,C001,S004,,8.04,5.96,2.08,0,98,4,8.34,91.22,3.6,94.46,Present,2
20250223,E0336,T003,M004,P003,C005,S001,,9.85,7.52,2.33,0.85,43,1,11.38,98.33,4.2,92.55,Present,2
20250412,E0237,T006,M004,P005,C002,S004,,8.55,7.55,1,0,100,2,9.99,92.99,3.99,96.63,Present,1
20250428,E0021,T004,M006,P005,C001,S003,,9.2,6.62,2.58,0.2,106,4,7.7,90.96,4.36,90.97,WFH,2
